29,0.04309563,0.18914193,-0.1436521
29,0.1604115,1.0271125,8.62152
32,0.016759412,0.079008654,-0.10295067
42,0.038307227,0.107739076,-0.04309563
53,0.038307227,0.1364695,0.06464344
63,0.01436521,0.1412579,0.1316811
72,-0.009576807,0.1340753,0.17717093
82,-0.045489833,0.11492168,0.18435353
92,-0.076614454,0.08619126,0.14844051
104,-0.095768064,0.050278235,0.076614454
112,-0.10055647,0.019153614,-0.016759412
123,-0.090979666,0.0,-0.12210429
134,-0.06943185,-0.009576807,-0.21787235
143,-0.038307227,-0.0023942017,-0.2825158
154,-0.0023942017,0.019153614,-0.29927522
162,0.30166942,1.3383588,1.1899183
173,0.007182605,1.2904748,3.9073372
185,-0.1436521,0.49799395,2.5689783
193,-0.2633622,-0.18195933,0.12689269
205,-0.1316811,-0.30645782,-1.2234371
212,-0.01436521,-0.074220255,-0.7469909
223,-0.11731588,0.090979666,0.009576807
233,-0.21068975,0.0023942017,-0.04309563
245,-0.15083471,-0.4237737,-0.39264908
254,-0.20111294,-0.37110126,-0.1340753
264,-0.33518824,-0.46926352,0.14844051
273,-0.2753332,-0.7661445,0.009576807
283,-0.3854665,-1.0295067,0.22266077
293,-0.23223756,-1.436521,0.7661445
305,-0.28491,-1.9033904,0.9648633
314,-0.260968,-2.2409728,1.2210429
323,-0.21308395,-2.5713725,1.4053963
332,-0.095768064,-2.825158,1.388637
343,-0.021547815,-3.1364043,1.3718776
353,0.08140286,-3.406949,1.3192052
364,0.23223756,-3.560178,1.292869
372,0.34715924,-3.3997664,1.2737153
383,0.45729253,-3.833117,1.2593501
394,0.6727707,-4.4603977,1.1875241
405,0.8283938,-4.5657425,0.94810385
414,1.0295067,-4.2305546,0.878672
426,1.1659763,-3.8187518,0.8379706
436,1.2808979,-3.7181952,0.8690952
445,1.2617443,-3.5098996,0.9744401
454,1.2737153,-3.0095115,1.163582
464,1.2665327,-2.042254,1.2186487
474,1.2976574,-0.79966336,1.2569559
484,1.1659763,0.5554548,1.0869676
495,0.9888053,1.8004397,0.9792285
505,0.7565677,2.9017725,0.93852705
513,0.581791,3.9600096,0.8595184
523,0.34715924,4.6016555,0.842759
533,0.23702596,5.068525,0.9744401
543,0.10534488,5.3366756,0.9911995
552,0.04070143,5.439626,0.9816227
562,-0.15562311,5.535394,0.8595184
574,-0.3878607,5.5282116,0.8403648
582,-0.5554548,5.470751,0.79248077
596,-0.59855044,5.896919,0.6751649
609,-0.60333884,6.409278,0.60573304
616,-0.6967127,6.7612257,0.557849
626,-0.80445176,6.835446,0.36152446
636,-1.0342951,6.835446,0.10055647
647,-1.3263878,6.7971387,-0.019153614
655,-1.6687586,6.50744,-0.35434186
666,-1.8267759,5.98311,-0.5482722
675,-1.958457,5.518635,-0.6560113
686,-1.9752164,5.097255,-0.7158663
697,-2.030283,4.7620673,-0.7206547
707,-2.2050598,4.5178585,-0.7206547
718,-2.4133554,3.9121256,-0.79487497
729,-2.6024973,2.9161377,-0.8379706
738,-2.6839,2.0973208,-0.8283938
748,-2.5881321,1.6831238,-1.0462662
756,-2.3918076,1.5945383,-1.3503298
768,-2.1284454,1.6208745,-1.8100165
778,-2.030283,1.163582,-2.4779987
785,-2.0757728,0.2681506,-2.8921957
795,-2.1404164,-0.6344634,-3.0454245
809,-2.2697031,-1.2617443,-2.882619
817,-2.4971523,-1.0965444,-2.56419
829,-2.6719291,-0.6631939,-2.2505496
837,-2.7629087,-0.5315128,-2.3391352
850,-2.8921957,-1.2018893,-2.6192567
858,-3.0573955,-2.5450363,-2.6024973
868,-3.193865,-4.0533834,-2.1021092
877,-3.145981,-4.8961425,-1.7477672
887,-2.896984,-4.867412,-1.9249382
897,-2.920926,-4.465186,-1.8722657
910,-2.9879637,-3.775656,-1.8579005
917,-3.3303347,-3.2752678,-1.8363527
927,-3.0095115,-3.265691,-1.9177556
938,-2.7940333,-3.6894648,-2.1571758
947,-2.4995465,-4.2664676,-2.2625206
956,-2.2146366,-4.534618,-2.0829554
969,-1.9488802,-4.110844,-1.9273324
978,-1.6256629,-3.5170822,-1.6376339
989,-1.3790601,-2.7605145,-1.1468226
998,-1.2569559,-2.1021092,-0.5626374
1009,-1.079785,-1.9512744,-0.18435353
1018,-0.89303726,-2.1188686,-0.033518825
1030,-0.581791,-2.0805612,-0.021547815
1038,-0.37349546,-2.0638018,0.023942016
1050,-0.0023942017,-2.4037786,-0.01436521
1056,0.12449849,-2.5378537,0.01436521
1067,0.055066638,-2.3678656,0.24181437
1076,0.035913024,-2.3008277,0.62488663
1089,0.1604115,-2.396596,1.079785
1097,0.2753332,-2.707842,1.292869
1108,0.521936,-3.0262709,1.4580688
1118,0.62009823,-3.3925838,1.5370775
1127,0.7469909,-3.5434184,1.7980455
1147,0.8858546,-3.490746,2.0709844
1148,0.9959879,-3.4955344,2.2625206
1156,1.115698,-3.3087866,2.6001031
1170,1.292869,-3.4093432,2.6527755
1177,1.436521,-3.3159695,2.861071
1187,1.6256629,-2.8323407,2.918532
1199,1.6280571,-2.6791117,2.8658595
1210,1.5610195,-2.861071,2.801216
1218,1.4748282,-2.9783869,2.669535
1227,1.3431472,-2.8443117,2.7461493
1238,1.3263878,-2.2744915,2.8634653
1249,1.2737153,-1.8315643,2.8634653
1257,1.3670892,-1.4341269,2.7820623
1267,1.1492168,-0.8714894,2.6120741
1278,0.93852705,-0.3878607,2.408567
1288,0.62009823,0.39504328,2.1787236
1297,0.44532153,1.2258313,1.8315643
1307,0.32800564,2.1428106,1.6256629
1315,0.23223756,2.4899697,1.3431472
1327,0.19632454,2.695871,1.1228806
1337,0.031124622,3.1842883,0.9744401
1348,-0.12210429,3.8905778,0.93613285
1358,-0.2777274,4.477157,1.0031705
1367,-0.46208093,4.7979803,0.93134445
1376,-0.5674258,5.097255,0.8834604
1388,-0.6488287,5.140351,0.830788
1400,-0.81163436,5.044583,0.6991069
1409,-0.866701,4.8745947,0.641646
1417,-0.93613285,4.9775453,0.59855044
1427,-0.9696517,5.499481,0.521936
1437,-0.9864111,5.853823,0.2873042
1448,-1.0151415,5.7365074,0.12449849
1456,-1.1324574,5.379771,-0.02873042
1467,-1.127669,5.0876784,-0.22744916
1478,-1.1803415,4.3406878,-0.2873042
1491,-1.0869676,2.8299465,-0.40462008
1498,-0.93852705,1.5298948,-0.51954174
1514,-0.9624691,0.9696517,-0.5482722
1516,-1.0127473,1.0462662,-0.6679823
1528,-1.2761095,1.5370775,-0.5291186
1537,-1.5490485,1.7788919,-0.6392518
1547,-1.6759412,1.9656396,-0.8714894
1557,-1.7477672,1.9033904,-1.0486604
1567,-1.6448165,1.8435353,-1.1444284
1578,-1.6017209,0.91219085,-1.1587936
1589,-1.6112977,0.40462008,-0.80684596
1599,-1.5801731,0.5506664,-0.8331822
