20,-0.39743748,0.32561144,-0.6943185
32,0.878672,6.167464,7.905654
32,-0.059855044,0.05267244,-0.22744916
41,-0.055066638,0.02873042,-0.35194764
51,-0.023942016,0.031124622,-0.4405331
60,0.0023942017,0.050278235,-0.47405192
70,0.016759412,0.074220255,-0.48362875
81,0.021547815,0.10295067,-0.46926352
90,0.019153614,0.1364695,-0.4165911
102,0.023942016,0.16519992,-0.33279404
110,0.0,0.18914193,-0.22984336
120,-0.016759412,0.19632454,-0.1316811
131,-0.04070143,0.18914193,-0.059855044
141,-0.07182605,0.16759412,-0.023942016
151,-0.093373865,0.1364695,-0.023942016
162,-0.6368576,-1.661576,-2.6072857
170,-0.2705448,-1.8267759,-5.616797
181,0.110133275,-0.7565677,-3.4356794
190,0.110133275,-0.107739076,-0.2657564
201,-0.1604115,0.007182605,1.5155296
210,-0.11492168,-0.33758244,1.1994951
221,-0.05267244,-0.8331822,0.46686932
230,-0.095768064,-0.9552865,0.7254431
240,-0.0023942017,-1.1300632,1.1204864
250,0.0,-1.1875241,1.0821792
260,0.023942016,-1.2808979,1.067814
270,0.29209262,-1.5514427,1.3862427
282,0.5363012,-1.9991584,1.934515
291,0.6775591,-2.3750482,2.4301147
301,0.9888053,-3.0310593,2.5905263
311,1.2617443,-3.3423057,2.645593
322,1.4556746,-3.2106245,2.6503813
332,1.508347,-2.44448,2.3295584
343,1.1923125,-1.6017209,2.2697031
356,0.94331545,-0.5554548,2.1140802
362,0.81163436,0.5554548,1.9153614
371,0.8283938,1.3072342,1.7166426
386,0.81163436,1.7429788,1.6567876
391,0.9696517,1.8315643,1.6424223
404,0.91937345,1.9297266,1.1013328
412,0.92895025,2.2649148,1.0055647
423,0.9504981,2.60968,0.7182605
432,0.9528923,2.7485435,0.28491
443,0.8762778,2.801216,0.05267244
453,0.6775591,2.9903579,-0.20590134
463,0.5722142,3.1627405,-0.44771573
474,0.2801216,3.3997664,-0.46208093
483,0.1604115,3.6487634,-0.6967127
491,0.107739076,3.787627,-0.78529817
502,-0.095768064,3.8426938,-0.8690952
511,-0.32561144,3.8881836,-1.30484
522,-0.533907,3.8546648,-1.922544
530,-0.59855044,4.0821137,-2.6312277
541,-0.48123455,4.4699745,-3.193865
553,-0.4381389,4.8698063,-3.6415808
565,-0.7110779,4.7668557,-3.8642416
575,-1.0007763,4.5513773,-4.0653543
588,-1.2162545,4.0773253,-4.2305546
596,-1.520318,3.6894648,-4.0773253
604,-1.6998832,3.3782187,-3.845088
613,-1.946486,3.1004913,-3.6272156
624,-2.087744,2.7126305,-3.4213142
636,-2.3870192,2.4181437,-3.277662
646,-2.621651,1.8602947,-3.3997664
656,-2.9113493,1.3096284,-3.596091
666,-3.1148565,0.6919243,-3.833117
676,-3.2106245,0.04309563,-4.0054994
688,-3.383007,-0.48123455,-3.6128504
695,-3.7086184,-0.9911995,-3.0573955
708,-4.084508,-1.0965444,-2.717419
716,-4.402937,-0.9744401,-2.5761611
726,-4.6902413,-0.82599956,-2.693477
735,-4.642357,-0.5746084,-2.8275523
745,-4.5154643,-0.59615624,-2.9592333
755,-4.402937,-1.340753,-3.028665
766,-4.5513773,-2.1068976,-3.1292217
776,-4.6710877,-2.408567,-2.7820623
782,-4.7500963,-2.7724855,-2.2050598
795,-4.853047,-3.2561142,-1.1228806
807,-4.9823337,-3.98874,0.35913026
816,-5.1020436,-5.0541596,1.4317327
826,-5.106832,-5.7125654,2.2529438
836,-4.673482,-5.631162,2.56419
845,-4.0318356,-5.533,2.408567
859,-3.4955344,-5.267244,2.0470424
865,-3.2968156,-5.0900726,1.685518
874,-3.2609026,-4.8027687,1.6136919
890,-3.1435869,-4.307169,1.7764976
897,-2.980781,-3.6631286,1.8722657
905,-2.6312277,-3.1435869,2.219425
915,-2.1978772,-2.9951463,2.4875755
926,-1.8722657,-2.9161377,2.6408045
937,-1.5107412,-2.657564,2.7844565
948,-1.0606314,-2.6862943,2.8275523
955,-0.6464345,-2.7581203,2.5929205
966,-0.28491,-2.5474305,2.2242134
975,-0.023942016,-2.1523874,2.2577322
987,0.18435353,-2.3199813,2.3463178
996,0.33279404,-2.6982653,2.4301147
1008,0.51235914,-2.882619,2.6839
1017,0.6895301,-3.110068,2.6910827
1027,0.92895025,-3.074155,2.992752
1037,1.127669,-3.5290532,3.6727054
1046,1.2306197,-4.2425256,4.0462008
1057,1.388637,-4.2281604,4.156334
1067,1.4796166,-3.5984852,4.3885717
