20,0.21135938,0.08674286,-0.11728613
22,0.15882497,0.13927728,-0.0720821
29,0.0036651916,-0.2846632,-0.27122417
39,-0.080634214,-0.408058,-0.2932153
49,0.032986723,0.3848451,0.09040806
58,0.008552114,0.3933972,0.12461651
71,-0.010995574,0.18325958,0.07696902
79,-0.014660766,-0.007330383,0.014660766
90,-0.002443461,-0.009773844,0.015882496
98,0.010995574,0.0036651916,0.019547688
110,0.02321288,0.0012217305,0.017104227
119,0.028099801,-0.013439035,0.007330383
130,0.018325957,-0.017104227,0.0012217305
140,-0.0061086523,0.002443461,0.002443461
149,-0.042760566,0.009773844,0.0
161,-0.06963864,-0.004886922,-0.0036651916
170,-0.07941248,-0.015882496,-0.004886922
180,-0.07086037,-0.013439035,-0.009773844
193,-0.04520403,-0.008552114,-0.012217305
200,-0.019547688,-0.007330383,-0.012217305
210,-0.009773844,-0.0036651916,-0.014660766
219,-0.013439035,-0.0012217305,-0.015882496
230,-0.03176499,0.0,-0.010995574
240,-0.06719518,-0.0036651916,-0.010995574
251,-0.09162979,-0.015882496,-0.013439035
260,-0.105068825,-0.040317107,-0.012217305
271,-0.12095132,-0.06719518,-0.02076942
280,-0.15515977,-0.09162979,-0.034208454
291,-0.21380283,-0.11728613,-0.042760566
299,-0.2932153,-0.15027285,-0.05131268
311,-0.37507126,-0.2003638,-0.065973446
319,-0.41416663,-0.26633725,-0.08307768
330,-0.4129449,-0.34330627,-0.095294975
342,-0.37507126,-0.42394048,-0.11362094
351,-0.2968805,-0.50946164,-0.14172074
360,-0.19914207,-0.593761,-0.16249016
372,-0.09773844,-0.6743952,-0.17837265
380,-0.0012217305,-0.75625116,-0.18936823
392,0.08307768,-0.8454375,-0.1881465
401,0.15515977,-0.9456194,-0.18325958
411,0.22357668,-1.0543534,-0.18203785
421,0.2883284,-1.1594223,-0.19058995
432,0.34208453,-1.2486086,-0.20769419
441,0.3885103,-1.3365731,-0.21380283
452,0.43127087,-1.4367551,-0.21746802
463,0.46670106,-1.5344934,-0.23945917
472,0.53023106,-1.6163495,-0.25411993
481,0.6218608,-1.7006488,-0.25167647
492,0.70738196,-1.78617,-0.24556783
500,0.7489208,-1.8533652,-0.23457226
510,0.73914695,-1.8997909,-0.23090707
520,0.68539083,-1.9230038,-0.22479841
530,0.59742624,-1.9352211,-0.20158553
539,0.5338962,-1.9511036,-0.19547687
550,0.54733527,-1.9682078,-0.18570304
562,0.61941737,-1.9694295,-0.1441642
571,0.7110472,-1.9730947,-0.103847094
579,0.7696902,-1.958434,-0.073303826
592,0.77824235,-1.9339994,-0.02076942
602,0.766025,-1.9352211,0.04153884
616,0.73548174,-1.9413297,0.10629055
621,0.6597345,-1.9425515,0.16371189
631,0.5412266,-1.9303342,0.19303341
641,0.43982297,-1.8839084,0.17592919
651,0.42638394,-1.8154916,0.15027285
660,0.5314528,-1.7886134,0.18203785
672,0.7086037,-1.8228219,0.2406809
681,0.87598073,-1.8839084,0.28344148
692,0.98715824,-1.9010127,0.312763
702,1.0592403,-1.8643607,0.3359759
711,1.102001,-1.8362609,0.3555236
722,1.0567969,-1.8350391,0.37140608
733,0.90408057,-1.8264871,0.3726278
741,0.6743952,-1.8032742,0.4007276
753,0.38606682,-1.7922786,0.44226643
762,-0.04642576,-1.7446312,0.44715336
773,-0.043982297,-1.6859881,0.453262
782,0.119729586,-1.600467,0.4447099
796,0.3811799,-1.5088371,0.45081854
807,0.6291912,-1.4453071,0.4728097
815,0.74281216,-1.3768903,0.48624873
823,0.71837753,-1.2974777,0.48991394
832,0.5900958,-1.2009611,0.5155703
842,0.40439278,-1.1215485,0.548557
853,0.19181168,-1.0567969,0.55955255
862,0.012217305,-0.9810496,0.5448918
876,-0.08307768,-0.88697636,0.5180137
884,-0.065973446,-0.79168135,0.4801401
894,0.035430185,-0.70005155,0.4361578
901,0.16615535,-0.6047566,0.38728857
916,0.27855456,-0.52534413,0.34330627
923,0.32986724,-0.44837508,0.30665436
934,0.3115413,-0.38973203,0.28099802
943,0.2406809,-0.36041048,0.2724459
953,0.13927728,-0.32742378,0.26511553
964,0.034208454,-0.27488935,0.2406809
976,-0.036651913,-0.22235495,0.19914207
983,-0.05375614,-0.18448131,0.16493362
994,-0.04642576,-0.1685988,0.15027285
1004,-0.04520403,-0.172264,0.14660765
1013,-0.059864793,-0.17104226,0.14538592
1024,-0.087964594,-0.16371189,0.14782938
1035,-0.11362094,-0.15149458,0.14538592
1046,-0.13194689,-0.13927728,0.13194689
1055,-0.12461651,-0.13316862,0.111177474
1064,-0.096516706,-0.12461651,0.103847094
1077,-0.07696902,-0.12583824,0.103847094
1086,-0.081855945,-0.14049901,0.09407325
1094,-0.11484267,-0.13561209,0.0842994
1105,-0.16737708,-0.1160644,0.07574729
1115,-0.22968534,-0.09896017,0.06352998
1123,-0.28344148,-0.09162979,0.056199603
1134,-0.3213151,-0.08552113,0.05497787
1144,-0.33475417,-0.06719518,0.04642576
1156,-0.31520647,-0.043982297,0.03176499
1164,-0.27122417,-0.02687807,0.018325957
1176,-0.21013765,-0.008552114,0.0061086523
1185,-0.14172074,-0.0036651916,-0.002443461
1193,-0.08307768,0.0012217305,-0.012217305
1204,-0.036651913,0.002443461,-0.021991149
1214,-0.010995574,0.013439035,-0.028099801
1224,-0.009773844,0.02076942,-0.036651913
1235,-0.02687807,0.03176499,-0.047647487
1244,-0.059864793,0.04642576,-0.056199603
1255,-0.089186326,0.05375614,-0.06719518
1263,-0.103847094,0.06841691,-0.07452556
1276,-0.09285152,0.073303826,-0.081855945
1283,-0.065973446,0.081855945,-0.081855945
1294,-0.029321533,0.08307768,-0.07941248
1303,0.0012217305,0.08674286,-0.07696902
1314,0.008552114,0.09896017,-0.07696902
1323,0.0036651916,0.10751228,-0.07452556
1335,0.0012217305,0.10995574,-0.07086037
1343,0.0061086523,0.10873401,-0.06963864
1352,0.017104227,0.118507855,-0.06963864
1363,0.021991149,0.13194689,-0.064751714
1376,0.008552114,0.13927728,-0.05497787
1383,-0.012217305,0.13072516,-0.04886922
1396,-0.018325957,0.11728613,-0.043982297
1405,-0.002443461,0.1160644,-0.037873644
1415,0.02687807,0.11362094,-0.036651913
1423,0.056199603,0.1160644,-0.036651913
1435,0.07941248,0.1160644,-0.030543262
1443,0.081855945,0.112399206,-0.021991149
1455,0.065973446,0.10873401,-0.015882496
1463,0.035430185,0.10629055,-0.009773844
1473,0.0012217305,0.10629055,0.0
1482,-0.02565634,0.10140363,0.0061086523
1492,-0.029321533,0.0842994,0.010995574
1502,-0.02321288,0.09040806,0.013439035
1513,-0.008552114,0.09162979,0.012217305
1522,0.002443461,0.10262536,0.014660766
1533,0.007330383,0.095294975,0.017104227
1544,0.0,0.096516706,0.015882496
1554,-0.012217305,0.10262536,0.017104227
1563,-0.02565634,0.10873401,0.017104227
1578,-0.059864793,0.12095132,0.02076942
1584,-0.059864793,0.12095132,0.02076942
1595,-0.08307768,0.12095132,0.02443461
1604,-0.10995574,0.12217305,0.02687807
