28,0.0,-0.0012217305,0.0
28,0.15027285,0.1600467,-0.08307768
40,-0.002443461,-0.22235495,-0.2687807
43,-0.096516706,-0.38728857,-0.2968805
53,0.02565634,0.37751472,0.07941248
63,0.014660766,0.38362336,0.105068825
75,0.0,0.21991149,0.05375614
83,-0.0012217305,0.056199603,-0.004886922
94,-0.0012217305,0.03176499,-0.004886922
103,-0.013439035,0.030543262,-0.007330383
114,-0.032986723,0.04886922,-0.007330383
123,-0.05375614,0.057421334,-0.0061086523
135,-0.06963864,0.037873644,-0.004886922
143,-0.0842994,0.03176499,-0.0061086523
153,-0.087964594,0.05375614,-0.002443461
164,-0.07819075,0.062308256,0.0
175,-0.05497787,0.05497787,-0.004886922
184,-0.02565634,0.059864793,-0.008552114
194,0.0036651916,0.064751714,-0.010995574
203,0.03176499,0.06352998,-0.014660766
214,0.039095376,0.06963864,-0.012217305
224,0.017104227,0.07819075,-0.010995574
238,-0.019547688,0.0842994,-0.013439035
244,-0.037873644,0.0842994,-0.007330383
254,-0.021991149,0.08674286,0.009773844
265,0.012217305,0.087964594,0.028099801
274,0.059864793,0.09773844,0.061086524
285,0.059864793,0.09773844,0.061086524
294,0.056199603,0.10995574,0.08307768
303,0.039095376,0.118507855,0.10873401
315,0.02076942,0.12705997,0.13683382
324,0.012217305,0.1441642,0.16493362
335,0.02443461,0.17104226,0.1966986
343,0.10629055,0.22724187,0.27977628
353,0.16615535,0.25289822,0.3323107
363,0.23945917,0.28221974,0.38973203
375,0.32498032,0.31520647,0.4605924
383,0.41416663,0.33964106,0.5510005
393,0.49968776,0.36285394,0.65484756
403,0.5681047,0.38973203,0.7733554
413,0.5888741,0.41538838,0.9126327
423,0.5375614,0.43860126,1.0567969
434,0.4288274,0.45814893,1.1777482
443,0.30176744,0.46792278,1.2962561
453,0.19181168,0.47525316,1.4367551
463,0.1001819,0.49113566,1.5674802
474,0.04886922,0.5045747,1.6627752
483,0.080634214,0.50701815,1.7458528
494,0.22724187,0.5143485,1.8252654
503,0.47403142,0.5363397,1.8875736
513,0.79290307,0.55833083,1.9278907
525,1.1191051,0.5815437,1.9730947
533,1.3622295,0.6047566,2.0207422
543,1.4721853,0.63529986,2.0500638
558,1.4428637,0.6658431,2.080607
566,1.2950343,0.68661255,2.1233675
578,1.073901,0.70249504,2.1661282
587,0.874759,0.7122689,2.1868975
597,0.8368854,0.6805039,2.1697934
605,1.0751228,0.61941737,2.140472
617,1.5906931,0.5571091,2.130698
627,2.1905627,0.5656612,2.1429152
636,2.6438248,0.6072,2.144137
646,2.8173106,0.6414085,2.1355848
656,2.7171285,0.6817256,2.1331415
666,2.398257,0.7318166,2.1416936
679,1.9083431,0.75502944,2.1416936
685,1.3292428,0.7476991,2.122146
696,0.77457714,0.70738196,2.107485
706,0.35063666,0.643852,2.1111503
716,0.16249016,0.57910025,2.1001546
727,0.24678956,0.54367006,2.0610592
739,0.52290064,0.56321776,2.0195205
747,0.8405506,0.61208695,1.9950858
757,1.0433578,0.65240407,1.9767599
767,1.0836749,0.6609562,1.9498819
780,1.0079277,0.6414085,1.9376645
787,0.87598073,0.63163465,1.9474384
799,0.70249504,0.6389651,1.953547
808,0.47769663,0.6426302,1.926669
817,0.26145032,0.61453044,1.8802432
830,0.15027285,0.5546656,1.8362609
839,0.12950343,0.5204572,1.8057177
846,0.12095132,0.5180137,1.7739527
861,0.08552113,0.5155703,1.709201
869,0.032986723,0.49480084,1.6065756
878,-0.019547688,0.4654793,1.5039502
889,-0.06719518,0.43371433,1.4318681
900,-0.103847094,0.39828414,1.3683381
911,-0.118507855,0.3652974,1.2962561
919,-0.12095132,0.3359759,1.2180653
928,-0.13927728,0.3115413,1.1447614
938,-0.19914207,0.28221974,1.070236
948,-0.30909783,0.24678956,0.9810496
959,-0.4373795,0.21746802,0.8881981
968,-0.5412266,0.17348573,0.8051204
982,-0.59742624,0.13561209,0.72204274
989,-0.61208695,0.10995574,0.63163465
998,-0.58032197,0.08307768,0.53878313
1008,-0.50335294,0.064751714,0.44715336
1018,-0.3933972,0.058643065,0.36041048
1028,-0.2761111,0.064751714,0.28344148
1039,-0.17959438,0.06841691,0.21991149
1047,-0.12217305,0.07086037,0.16249016
1058,-0.12461651,0.06963864,0.10995574
1068,-0.17348573,0.057421334,0.062308256
1079,-0.23579398,0.04153884,0.015882496
1087,-0.27488935,0.035430185,-0.02443461
1100,-0.2932153,0.036651913,-0.057421334
1108,-0.2968805,0.029321533,-0.08307768
1118,-0.2883284,0.02443461,-0.10140363
1127,-0.267559,0.02076942,-0.11362094
1138,-0.25778514,0.014660766,-0.119729586
1149,-0.267559,0.012217305,-0.13072516
1159,-0.28344148,0.008552114,-0.14172074
1168,-0.30298916,0.002443461,-0.14049901
1179,-0.35918877,0.004886922,-0.14172074
1193,-0.35918877,0.004886922,-0.14172074
1196,-0.40683624,0.0,-0.15027285
1208,-0.44226643,-0.014660766,-0.15393804
1218,-0.47036624,-0.010995574,-0.14049901
1226,-0.46914452,-0.007330383,-0.13805555
1236,-0.4605924,-0.004886922,-0.13683382
1247,-0.44593164,-0.0061086523,-0.12950343
1257,-0.4288274,-0.002443461,-0.1160644
1267,-0.41416663,-0.0012217305,-0.10751228
1280,-0.3933972,-0.002443461,-0.10262536
1287,-0.36041048,-0.013439035,-0.096516706
1298,-0.3213151,-0.002443461,-0.08552113
1308,-0.26633725,0.002443461,-0.07819075
1318,-0.20525073,0.0012217305,-0.07819075
1328,-0.14538592,0.008552114,-0.07941248
1339,-0.080634214,0.009773844,-0.073303826
1347,-0.018325957,0.019547688,-0.061086524
1360,0.02687807,0.02687807,-0.052534413
1366,0.035430185,0.03176499,-0.04886922
1378,0.013439035,0.028099801,-0.040317107
1387,-0.019547688,0.010995574,-0.028099801
1398,-0.06352998,0.02687807,-0.015882496
1406,-0.08674286,0.010995574,-0.009773844
1417,-0.09407325,0.0061086523,-0.002443461
1427,-0.08674286,0.004886922,0.0036651916
1437,-0.07574729,0.004886922,0.0
1446,-0.064751714,-0.002443461,-0.0061086523
1459,-0.04886922,-0.0012217305,-0.0061086523
1467,-0.037873644,-0.002443461,-0.009773844
1478,-0.04153884,-0.008552114,-0.02076942
1487,-0.042760566,-0.013439035,-0.030543262
1498,-0.02321288,-0.009773844,-0.035430185
1507,-0.018325957,-0.0036651916,-0.039095376
1519,-0.052534413,-0.0061086523,-0.047647487
1527,-0.09162979,-0.02687807,-0.057421334
1537,-0.10751228,-0.04520403,-0.06841691
1547,-0.1001819,-0.035430185,-0.07819075
1556,-0.07819075,-0.04520403,-0.09285152
1567,-0.035430185,-0.058643065,-0.12339478
1579,0.02443461,-0.07086037,-0.16615535
1587,0.089186326,-0.09407325,-0.21502456
1597,0.16371189,-0.118507855,-0.27000242
1606,0.23579398,-0.14782938,-0.3323107
